rsum gene_name
44 1700025L06Rik
44 Gm45037
44 Or51a39
44 A730082K24Rik
44 Gm31786
44 Gm45418
44 Gm3336
44 Gm6360
44 Gm45892
44 Mbd3l2
44 Lilrb4b
44 Gm12265
44 Gm4755
44 Nt5c1b
44 4930519A11Rik
44 Gm48905
44 Or2w6
44 Fam3d
44 Pbk
44 4930449E01Rik
44 Gm49236
44 Eppk1
44 Muc20
44 4930570E03Rik
44 Ripply3
44 Gm49928
44 Cldn9
44 1700025K24Rik
44 2210420H20Rik
44 Gm50386
44 Gm56639
44 Gm56664
43 Khdc1b
43 Gm4319
43 Gm28626
43 4933436E23Rik
43 Hlx
43 9230102O04Rik
43 Pin1rt1
43 Mall
43 Il1b
43 Lrrc31
43 Gm10685
43 Gm11827
43 Gm57157
43 Gm42750
43 Gm16019
43 Gm57293
43 4930572K03Rik
43 Vmn1r5
43 Garin5b
43 Misfa
43 Vmn2r78
43 Gm44672
43 Gm44621
43 5430421F17Rik
43 Foxf1
43 5033426O07Rik
43 Gm10787
43 Usp44
43 Gm33981
43 Gm35206
43 Slc4a1
43 Gm48522
43 Gm15908
43 Lncbate6
43 4930486L24Rik
43 2900040C04Rik
43 4930483J18Rik
43 Wbp2nl
43 Gm49733
43 Gm56905
43 Ticam2
43 Gm19784
43 Ms4a4d
43 Gm32932
43 E330010L02Rik
43 Fam90a1b
43 Gm56679
42 1700016L21Rik
42 Pdc
42 Duox2
42 Tmem239
42 4930404H24Rik
42 Ube2c
42 Ghsr
42 Gm37855
42 2010016I18Rik
42 Gm43400
42 Stra6l
42 Gm12868
42 9130230L23Rik
42 Gm19610
42 Oas3
42 Cpa5
42 Tas2r137
42 4930533I22Rik
42 1700040L08Rik
42 Gm44066
42 Sox5os1
42 Gm45058
42 Ovol3
42 Gm29295
42 Or2at1
42 4930579M01Rik
42 Gm45848
42 Isx
42 Cmtm2a
42 Gm30165
42 Gm33035
42 Gm57008
42 Gm10392
42 Ccl1
42 Gm38577
42 Gm57378
42 Cbr2
42 Gm47030
42 Gm56527
42 Gm40658
42 Gm48287
42 Gm41289
42 Klhdc7b
42 A630010A05Rik
42 Vmn1r229
42 1700067P10Rik
42 Gm17830
42 Gm50061
42 Gm50064
42 Gjd4
42 Gm29200
42 Gm50292
42 Gm56651
42 Fsip2l
42 Gm14696
42 Vsig4
42 Zcchc13
42 Asmt
41 D030040B21Rik
41 Gm28777
41 Gm28818
41 Gpr25
41 Sh2d1b2
41 Fcgr4
41 Gm37950
41 Gm13371
41 4930555B11Rik
41 Gm10804
41 A930018P22Rik
41 Gm14209
41 Foxs1
41 Gm29137
41 Adh6-ps1
41 Gdf6
41 Tmem200b
41 Cpz
41 Gm15984
41 Gimap5
41 Gm28514
41 Gm34664
41 AY512931
41 Kctd19
41 Mmp13
41 Bsx
41 Gm33858
41 B230364G03Rik
41 Cdk1
41 Madcam1
41 Sdr9c7
41 Or9e1
41 Gm57383
41 Gm48209
41 Gm31447
41 Gm32090
41 Gm48439
41 4930455B14Rik
41 4933425B07Rik
41 Gm41148
41 Gm41253
41 Slc16a8
41 Gm30230
41 Ms4a4c
41 Gm15491
41 Gm50271
41 H2ap
41 Spaca5
41 Gm14565
41 Gm14936
40 Gm30414
40 Nms
40 C230029F24Rik
40 4930556G22Rik
40 Gm14149
40 Gm14174
40 Gm14258
40 Sirpb1b
40 4930573H18Rik
40 Gm11851
40 Gm12496
40 Gm12866
40 Tmco2
40 Gm13028
40 Tmbim7
40 Clrn2
40 Gm26725
40 Gm42596
40 Or10ah1-ps1
40 Lbx2
40 Sult2a8
40 Cyp2a5
40 Rgs9bp
40 Vmn2r58
40 Mrgpra9
40 Gm57246
40 Leat1
40 Gm48362
40 1700041C23Rik
40 Hoxb3
40 Hoxb3os
40 Gm3173
40 Itih4
40 ENSMUSG00000121404
40 Prr30
40 Mroh6
40 Slc39a4
40 Hrg
40 Gm49701
40 D16Ertd519e
40 ENSMUSG00000121375
40 E330032C10Rik
40 1700116H05Rik
40 Gm4146
40 Gm50227
40 Gm30190
40 Gm56666
40 Ms4a4a
40 Gm56663
40 Or4d10
40 Gm36860
40 Gm18336
40 Gm15298
40 ENSMUSG00000079190
39 Lefty2
39 Gm13667
39 Gm13943
39 Gm40003
39 4933401H06Rik
39 Mcoln2
39 Asb17
39 Or13d1
39 Gm11261
39 Gm13021
39 Slc5a1
39 Tmprss11c
39 Gm28563
39 Gimap4
39 D6Ertd527e
39 Or6z7
39 Gm38947
39 Ffar3
39 Ceacam18
39 Fut1
39 Mogat2
39 Kcne3
39 Gm17215
39 Gm45607
39 Gm39232
39 Gm31013
39 Gm31497
39 Htr3b
39 Gm27216
39 Gm57031
39 Gm38004
39 Fbxw26
39 Gm57365
39 Pnmt
39 Otop3
39 Gm19554
39 Gm47039
39 Gm26630
39 Galr3
39 Gm49464
39 Gm36618
39 1700129L04Rik
39 Gm35974
39 Prm2
39 Ostn
39 Gm34426
39 ENSMUSG00000121426
39 Skor2
39 Gm50314
39 Tex54
39 Cldn34c3
39 Tlr8
38 Gm9915
38 Fam124b
38 Nhlh1
38 Lrrc26
38 Gm28493
38 Rspo4
38 Hnf4a
38 S100a9
38 Hrnr
38 Gm12434
38 Dnajc5g
38 Cytl1
38 Dspp
38 Gm6408
38 Atp6v1fnb
38 Igkv8-19
38 Klrb1c
38 Gm44613
38 Trpm5
38 Cd209a
38 Defb37
38 Gm30978
38 4930518J21Rik
38 Gm48821
38 Gm28979
38 Fbxw24
38 Gm31378
38 1700027J07Rik
38 1700113B09Rik
38 Gm15122
38 Gm40723
38 Gm11986
38 Gm12290
38 Gm11444
38 Ace3
38 Cd300e
38 Rd3l
38 Gm56536
38 H2ac13
38 Gm11339
38 Prl5a1
38 Gm48500
38 Gm21188
38 Gm3194
38 Gm38408
38 Gm10366
38 A430088P11Rik
38 Gm15569
38 Gm49636
38 Fam3b
38 Cplx4
38 Gm50166
38 Gm50423
38 Calhm1
38 Ercc6l
37 Il18rap
37 Cxcr2
37 Gm28386
37 Gm47969
37 Gm29012
37 Gm36347
37 Nphs2
37 Gm37065
37 Gm13558
37 Or4k50-ps1
37 Gm14226
37 Gdf5
37 Gm38353
37 Gm43120
37 Gm12523
37 Bach2it1
37 Gm36548
37 Gm42654
37 Gm43579
37 Gm56925
37 1700025N23Rik
37 ENSMUSG00000121497
37 Gm44258
37 4922502N22Rik
37 1700003I16Rik
37 Gm36011
37 Or52w1
37 Or6b13
37 Scart2
37 Or13a26
37 Ins2
37 Gm33175
37 Gm34368
37 Irx6
37 Gm47535
37 Gm4791
37 Gm53617
37 Gm4129
37 H3f4
37 Gm11755
37 1700008C04Rik
37 Gm47566
37 Or2w1b
37 Gm47400
37 Gm34558
37 5430425K12Rik
37 Gm47520
37 1700003P14Rik
37 Gm49306
37 Gm10845
37 Gm56701
37 Gm56709
37 Vmn2r120
37 Grxcr2
37 Slc22a27
37 1700013H16Rik
37 1700018G05Rik
37 Bend2
36 Gm37587
36 Gm28083
36 Tnfsf18
36 Gm37273
36 Gm14089
36 Nkx2-4
36 Gm15462
36 Gm9857
36 Actl7a
36 Gm57097
36 Gm57091
36 Gm47252
36 Gm42450
36 Gm15949
36 Tmprss11f
36 Gm36667
36 Gm42882
36 Tas2r108
36 Gm20560
36 Fcgbp
36 Prodh2
36 Vmn2r59
36 Klk13
36 Gm45282
36 Or52m1
36 1700025J12Rik
36 Gm45045
36 Gm32098
36 Cd3e
36 Gm47960
36 Prss46
36 Gm47939
36 Oit3
36 Gm40689
36 Gm35035
36 Gm48341
36 Gm57007
36 Gm12050
36 Gm48140
36 Gm48616
36 Gm47020
36 1810007C17Rik
36 Gm47645
36 Gm48008
36 Gm35190
36 Vmn1r208
36 Vmn1r218
36 4930526F13Rik
36 B230220B15Rik
36 Gm49192
36 Rnase1
36 Defb47
36 Lypd2
36 Apol9b
36 Gm29880
36 Gm38551
36 Gm45330
36 4921531P14Rik
36 Ms4a19
36 Or5an11
36 Ssx9
35 A530040E14Rik
35 4930518J20Rik
35 Il36rn
35 B3galt9
35 Sp5
35 4930445N08Rik
35 Gm14207
35 Gm13997
35 Astl
35 Gm14139
35 Gm14205
35 4933416E03Rik
35 Kcnk15
35 Tnnc2
35 Gm38412
35 Hemgn
35 2310002L09Rik
35 Padi4
35 Gm16188
35 1700034G24Rik
35 Gm57311
35 Halr1
35 Gm44145
35 Gm17055
35 Gp6
35 Tmsb10b
35 Hamp2
35 Gm2381
35 Klk7
35 Gucy2d
35 A630091E08Rik
35 Or56a5
35 Gm45349
35 Adam29
35 Gm15716
35 Best2
35 Ces1d
35 Gm30713
35 Gm47716
35 Or10d5
35 Gm28054
35 Gm32172
35 Gm47843
35 Vnn3
35 D030034A15Rik
35 Gm47358
35 Gm47009
35 Igfbp1
35 Gm11999
35 Krt17
35 Gm11615
35 Gm57350
35 Gm35189
35 Gm48664
35 Gm26912
35 Akr1c19
35 Gm36525
35 H4c17
35 BC048507
35 Gm48099
35 ENSMUSG00000121409
35 Gm55330
35 4933427E11Rik
35 4930571N24Rik
35 Gm49512
35 Gm36480
35 Gm35290
35 2010106G04Rik
35 Tnf
35 Or10al2
35 Gm35097
35 Gm56650
35 Avpr2
34 Gm41979
34 1810010K12Rik
34 Tbpl2
34 Gm13817
34 Gm57471
34 Gm14110
34 Bpifa1
34 Gm40038
34 1700028M03Rik
34 Pklr
34 Gm20389
34 Cga
34 Guca2a
34 Gm13200
34 Gm42555
34 Gm6116
34 Gm36793
34 Gm42489
34 Gm13839
34 Gm42425
34 Or2a54
34 Vmn1r6
34 Gm44017
34 Gprc5a
34 Ceacam10
34 2310044K18Rik
34 AA672651
34 Or7e169
34 C2cd4a
34 4930562D21Rik
34 Gm57050
34 Gm4792
34 Gm16140
34 Btnl9
34 Or2y17
34 Mgl2
34 Pimreg
34 Gm57332
34 Gm11682
34 4732490B19Rik
34 Gm36496
34 H2ac7
34 Gm54771
34 Gm33424
34 Gm26844
34 Cphx1
34 Gm49024
34 Gm8267
34 Trav22
34 Gm27177
34 Gm49247
34 Gm49786
34 Gm41325
34 Apol10b
34 Gm16575
34 Gm49472
34 Gm49566
34 Gm56615
34 4930534H18Rik
34 Ccdc154
34 Gm49889
34 Or2h2c
34 Pcdh12
34 Mc2r
34 Gm50216
34 Gm50378
34 Gm47735
34 Gm50339
34 Vwa2
34 Rgn
34 Magea13
34 Gm15239
33 Gm37323
33 Lyg2
33 Gm37821
33 Gm30788
33 H2al2a
33 Gm54112
33 Ttc30a2
33 Gm13920
33 Bpifb2
33 1700061I17Rik
33 Gm42891
33 Fabp2
33 Adh4
33 Gm42708
33 Spink4
33 Gm12720
33 Lrp8os1
33 1700071G01Rik
33 Pf4
33 D5Ertd605e
33 Hoxaas2
33 Gm28402
33 Mmrn1
33 Gm43916
33 Gm20531
33 Clec12b
33 Gm26600
33 Gm38991
33 Or5p58
33 Gm32486
33 Acte1
33 Gm56870
33 Gm45602
33 Gm45336
33 Ces1c
33 Hp
33 E130101E03Rik
33 Gm48902
33 Gm47077
33 Faiml
33 Gnat1
33 Gm56954
33 Gm36827
33 Dnmt3l
33 Scamp4
33 Gm56968
33 Rdh16f2
33 Or6c205
33 Gm12160
33 Gm57351
33 9430073C21Rik
33 Slc35g3
33 9230020A06Rik
33 Prr29
33 Gdf7
33 Gm45941
33 Gm47109
33 Tmem171
33 Il25
33 4930445N06Rik
33 Gm30790
33 Tcp10a
33 Myot
33 2410152P15Rik
33 Gm28991
32 Gm37381
32 Gm28499
32 Gm26568
32 Tbx19
32 Gm35686
32 2310043L19Rik
32 Gm13180
32 2810430I11Rik
32 Gm13609
32 Gm13499
32 Fads2b
32 Ehf
32 Gm57433
32 Gm34078
32 Gm12602
32 4933424M12Rik
32 Skint4
32 Gm16211
32 Adgrf3
32 C330024D21Rik
32 Plac8
32 Gm57256
32 P2rx2
32 Pla2g1b
32 Asz1
32 Gm56973
32 Cav3
32 Gm44085
32 Gm15883
32 Or2ag17
32 Gm2044
32 Sct
32 H19
32 Gm26795
32 Ces2g
32 Dpep1
32 Gm47663
32 Slc51b
32 Gm27231
32 Gm28586
32 Gm47468
32 Xcr1
32 Gm33728
32 B130011K05Rik
32 Gm12299
32 1110028F11Rik
32 Ccr7
32 Galr2
32 Gm48075
32 Gm36862
32 2210039B01Rik
32 Gm30198
32 Gm36635
32 Akr1c6
32 H2bc3
32 Gm48161
32 Msx2
32 Gm47587
32 8030423J24Rik
32 Gm15326
32 Cirop
32 Gm49106
32 Gm30567
32 Gm29686
32 Or2h2b-ps1
32 Gm41654
32 Gm50251
32 Ms4a2
31 9830004L10Rik
31 Arhgap15os
31 Gm14024
31 Foxa2
31 Platr29
31 Gm43539
31 Gm829
31 Gm12409
31 Actl7b
31 Cyp2j7
31 Lin28a
31 Clcnkb
31 Gm43972
31 Evx1os
31 Chst13
31 Gm45218
31 Gm56941
31 Gm50092
31 Gm28075
31 Gm6871
31 Siglecg
31 Gm45552
31 Or56a3
31 Gm32389
31 4930512H18Rik
31 Gm45911
31 Mgat4d
31 Gm15684
31 Trim29
31 Bcl2a1a
31 Gm15891
31 Gm17120
31 Gm48867
31 Gm48428
31 1700006J14Rik
31 Myl7
31 Tbx4
31 Gm11626
31 Gm11706
31 E030025P04Rik
31 Gpr142
31 Gm57380
31 Gm48237
31 Insm2
31 Gm56515
31 Lrrc74a
31 ENSMUSG00000121355
31 Serpina3i
31 Gcm2
31 Gm48399
31 Gm47336
31 2610318M16Rik
31 Gm29899
31 4930503E14Rik
31 Phf11a
31 Gm33246
31 Gm36107
31 Mroh2b
31 C9
31 Gsdmcl-ps
31 Mettl7a2
31 Gm32196
31 Dynlt2a1
31 Vmn2r124
31 Gm20109
31 Gm49895
31 Gm37753
31 Gm56634
31 Gm7102
30 4930533P14Rik
30 Rgs21
30 Gm39770
30 Gm13583
30 Or5w19
30 Gm14288
30 Gm5150
30 Gm42610
30 Gm12510
30 Rnf183
30 Gm12823
30 Zfp987
30 Gm57276
30 4921529L05Rik
30 Vmn1r38
30 Gm30211
30 1700015O11Rik
30 Gm26802
30 Prr19
30 Gm44924
30 Gm17067
30 Gm38584
30 Gm39038
30 Or51f5
30 Gm39094
30 Cox8b
30 4933439N14Rik
30 Gm56865
30 Cib3
30 Gm39228
30 9330175E14Rik
30 Gm48719
30 Gm16577
30 Vnn1
30 Gm48671
30 Gstt4
30 Gm35533
30 Gm57340
30 Alox12e
30 Scn4a
30 Akr1c12
30 Gm11335
30 H2bc7
30 Fam50b
30 Gm47390
30 Gm3685
30 4930469B13Rik
30 Gm2670
30 1700024G13Rik
30 Gm41144
30 Rp1l1
30 Gm56705
30 Dnajc22
30 Gm50057
30 Trim31
30 Dsg1b
30 Cyp26a1
30 Gm15482
30 Gm14718
30 Gm14951
29 Mroh9
29 4930412O13Rik
29 Abo
29 Gm13496
29 Gm13807
29 Wt1
29 Gm14146
29 Gm14255
29 0610039K10Rik
29 Gm14453
29 Gm6639
29 Cdh17
29 Gja10
29 Gm12753
29 1700042G15Rik
29 Gm12701
29 4930425K10Rik
29 Gm30270
29 Trpv5
29 Gm44731
29 Gimap3
29 0610033M10Rik
29 Gm44780
29 Gm45474
29 Gm44725
29 Or12j5
29 Gm33103
29 Gm27207
29 Ces1h
29 Gm47001
29 Mfrp
29 Gm47141
29 Gm10646
29 Gm16010
29 Gm16004
29 4930519F24Rik
29 Gm33054
29 Gm29208
29 Gm4981
29 Gm10322
29 4930534H03Rik
29 Gm56944
29 Gm12055
29 Gm33440
29 Tlx3
29 9930111J21Rik1
29 Tmem95
29 Fam110c
29 Gm34923
29 Gm47732
29 Gm40915
29 Gm31600
29 Gm47249
29 Gm49076
29 4930433E05Rik
29 Gm35909
29 Gm28932
29 Gm56708
29 Gm30505
29 Csta1
29 Vmn2r108
29 Gm50242
29 Spink7
29 Gm50215
29 Zp1
29 Gm50255
29 Gm50299
29 Gm34235
29 F9
29 ENSMUSG00000095500
28 Gm29128
28 Gm16081
28 Gm16548
28 5430414B12Rik
28 Gm16534
28 Gm13564
28 Or5ak20
28 Epb42
28 Duoxa1
28 Cstdc2
28 Fam83c
28 4930431L21Rik
28 1700036G14Rik
28 S100a8
28 Gm42704
28 9530034A14Rik
28 Gm36888
28 Mos
28 Gm50475
28 Gm12977
28 Gm16058
28 Afp
28 4933438B17Rik
28 1700065J11Rik
28 Mug2
28 Gm38901
28 Klri1
28 Bcl2l14
28 ENSMUSG00000121387
28 Vmn2r60
28 Gm45564
28 1700011C11Rik
28 Gm32695
28 Or51k1
28 Gm10584
28 Tex36
28 Gm45682
28 Gm45686
28 Msx3
28 BC024386
28 Gm56826
28 1700120C18Rik
28 Gm48024
28 Vmn2r81
28 Gm16104
28 Gm28401
28 Gm12069
28 Gm12171
28 Vmo1
28 Spata22
28 Gm35818
28 Vrtn
28 Gm47731
28 Gm46416
28 Prss47
28 Gm47381
28 Gm10128
28 Gm26886
28 Gm49217
28 7530416G11Rik
28 Kng2
28 Muc4
28 Gm49715
28 Gm20461
28 H2-Q5
28 Gm56921
28 Six2
28 Dsg1a
28 Gm41819
28 Dmrt1
28 Gm56641
28 Cldn2
28 Gm15245
27 Gm28306
27 Gm29461
27 Gm29630
27 Glt6d1
27 Sohlh1
27 Or5m9
27 Dnmt3c
27 2310001K24Rik
27 Gm42868
27 1700001N15Rik
27 Gm11917
27 Tex53
27 Gm11240
27 AI507597
27 5031410I06Rik
27 Ppihl
27 1700126H18Rik
27 Prr27
27 Odaph
27 Nkx6-1
27 Slc10a6
27 4930458A03Rik
27 Lrcol1
27 Gm36149
27 Gm43151
27 Gm30779
27 Gm44296
27 Gm26833
27 Gm44764
27 Gm10415
27 Gm44140
27 Gm45052
27 Gm57237
27 Platr28
27 Gm45024
27 Gm35147
27 Igf2
27 Cd209g
27 Gm44515
27 Gm45824
27 Trim60
27 Gm29895
27 Or7e165
27 Pate10
27 4930510E17Rik
27 Gm29825
27 4933432G23Rik
27 Gm56942
27 Gm32338
27 S1pr4
27 Platr7
27 Mettl7b
27 Timd2
27 4930417O22Rik
27 Gm11642
27 1700022H16Rik
27 4930480M12Rik
27 Gm31025
27 Gm47518
27 AI463170
27 Gm47080
27 Vmn1r200
27 H3c7
27 Slc17a2
27 1700061E18Rik
27 Gm15622
27 Gm56585
27 Tdh
27 1700047G03Rik
27 Gm49113
27 Fam83a
27 Gm49490
27 Gm56706
27 Gm32840
27 Krt8
27 Gm34680
27 Cd200r3
27 Gm33799
27 Prss33
27 Gm19696
27 Dsg3
27 4930527G23Rik
27 Gm41790
27 Gm30889
27 Or5bb10
27 Gm14808
27 Cldn34c2
27 Asb9
27 Gm15228
26 Gm57152
26 Gm29040
26 Gal3st2
26 Gm15849
26 Gm33973
26 Stpg3
26 8430437L04Rik
26 BC016548
26 Or4f14b
26 2210418O10Rik
26 Gm38324
26 Gm29230
26 Vmn2r5
26 Gm29133
26 Gm56781
26 Gm29151
26 Atp6v0d2
26 Gm12678
26 Acnat2
26 Mup2
26 Gm57137
26 Gm12861
26 Gm57133
26 Il22ra1
26 Gm13068
26 Gm33151
26 Gm36535
26 Hyal5
26 Prss1
26 Aoc1
26 Vmn1r30
26 5031434C07Rik
26 Clec2i
26 ENSMUSG00000121388
26 Mrgprx1
26 Gm44706
26 Or56a3b
26 Gm33586
26 Spn
26 Gm32707
26 Faddos
26 Gm29243
26 1700061N14Rik
26 Gm33501
26 Trim75
26 4930434F21Rik
26 Gm27240
26 Gm47231
26 Gm48702
26 Spesp1
26 Kbtbd13
26 Dppa5a
26 Gm48830
26 1700057G04Rik
26 Slc22a13
26 Gm40638
26 Gm40646
26 Gm11948
26 Or5af1
26 Gm57359
26 Mpo
26 Calcoco2
26 Gm48584
26 Gm33111
26 4930442G10Rik
26 H1f1
26 Gm56592
26 Gm7876
26 1700109I08Rik
26 Gm10876
26 Gm48449
26 Synb
26 Gm49441
26 Dhh
26 Aqp5
26 Tmprss12
26 Nhlrc4
26 Gm20742
26 4921524L21Rik
26 Gm15334
26 Gm50309
26 Ccnb3
26 Pnma5
25 Rab17
25 Gal3st2c
25 Itln1
25 Gm36307
25 Gm26574
25 Gm13415
25 Or1j10
25 4930441J16Rik
25 Or5w16
25 Bpifb4
25 Gm43549
25 Serpini2
25 4930511M18Rik
25 H3c13
25 A530020G20Rik
25 Msmp
25 Nr0b2
25 Gm16079
25 Il6
25 Gm43701
25 Gm36017
25 4930448I18Rik
25 Gm43703
25 Try10
25 Tas2r143
25 Pbp2
25 Gm15873
25 Gm44991
25 Or52e5
25 Utf1
25 Gm16350
25 Defb14
25 Tmem221
25 Ces2h
25 Dpep2
25 Esrp2
25 A530010L16Rik
25 Gm3428
25 Apoc3
25 Gm48193
25 Gm33104
25 Gm36172
25 Gm31992
25 Gm56998
25 Neurog3
25 Gm20609
25 Gm47425
25 Foxn1
25 Gm11479
25 Dlx3
25 Uts2r
25 Gm48558
25 Gm47177
25 H2ac15
25 H3c1
25 Gm11373
25 Gm2233
25 Gm33958
25 Gm2848
25 Zdhhc11
25 Gm15907
25 Gm48857
25 Myoz1
25 Gm49087
25 Gm49162
25 Gm33497
25 Apol9a
25 Hoxc4
25 Or2c1
25 Gm10832
25 Tssk1
25 Gm32202
25 2410124H12Rik
25 Gm56898
25 Gm38097
25 Cdca5
25 Gm50114
25 Gm32441
25 Brs3
24 Gm15841
24 A030014E15Rik
24 9930111H07Rik
24 1810006J02Rik
24 Gm57187
24 Gm13324
24 Gm57432
24 Gcg
24 A930006I01Rik
24 Gm14062
24 Gm17619
24 Gm11815
24 Gm15906
24 Ldc1
24 Gm43042
24 Gm43057
24 Ugt2b5
24 Ube2d2b
24 Vmn1r28
24 Clec4a4
24 ENSMUSG00000121304
24 Gm53066
24 Gm20400
24 Sult2a4
24 Nlrp9b
24 Gm10619
24 Gm57222
24 Gm39132
24 Grk1
24 Defb39
24 Ces1a
24 Gm16117
24 Or8b54
24 Gm57048
24 Foxl2os
24 Gm17118
24 D330037F02Rik
24 Gm40608
24 Gm20611
24 Gm31181
24 Vmn2r82
24 Gm12735
24 4933406G16Rik
24 Ccdc42os
24 Dnah2os
24 Gm53692
24 Cd79b
24 Gm11748
24 Gm47713
24 Gm33016
24 Gm8075
24 Tcl1b4
24 Tubal3
24 Gm47884
24 H2ac4
24 Gm47675
24 Gm47906
24 Anxa8
24 Gm3676
24 Gm49004
24 Gm49015
24 Gm34150
24 Gm49282
24 Gm49257
24 7530414M10Rik
24 Krt18
24 Or2m12
24 Or2m13
24 Lamp3
24 Mmp25
24 Or12d12
24 Guca1a
24 Gm29992
24 Proc
24 Gm41757
24 Gpha2
24 3830403N18Rik
24 Gm28587
23 2310016D23Rik
23 Pigr
23 Ifi208
23 Rd3
23 Gm13383
23 Gm13219
23 AA645442
23 Gm13372
23 Or4p18
23 Or4c15
23 Or4b13
23 Zfp345
23 Wfdc9
23 Gm31940
23 Gm15999
23 D530037P16Rik
23 Gm12364
23 Gm57075
23 Gm12414
23 Gm12951
23 1700021J08Rik
23 Runx3
23 Gm57159
23 Gm13648
23 Gm21655
23 Otop1
23 Csn1s2a
23 Gm32736
23 Vmn2r13
23 Gm13838
23 Gm16063
23 Gm56933
23 Gm6313
23 Klk10
23 Gm29175
23 Gm46069
23 Adam39
23 Gm16237
23 Gm7607
23 Gm35177
23 Gm48277
23 Pou2af1
23 Pldi
23 Or3a1d
23 Prr15l
23 Krt27
23 Fam187a
23 Gm53660
23 Pax9
23 Gm35240
23 Gm47541
23 H2bc15
23 Gm35732
23 Fbp2
23 1700100L14Rik
23 Gm41071
23 4930544M13Rik
23 Gm10340
23 Gm15562
23 Lgals2
23 Gm31583
23 Gm30695
23 3300005D01Rik
23 1700122H20Rik
23 Gm41561
23 Gm11131
23 2410017I17Rik
23 Gm50081
23 Pcdhb1
23 4930517L18Rik
23 Gm50223
23 Gm50164
23 Or5an1b
23 Or5an6
23 Gm56671
23 Gm50147
23 Rhox12
23 Gm14812
23 Gm15097
23 Gm28612
22 Gm28888
22 Aqp12
22 Rgs1
22 Tmem210
22 4930402F06Rik
22 4930519P11Rik
22 Bhlhe23
22 Etv3l
22 Pglyrp3
22 5730437C11Rik
22 1700012D16Rik
22 2310081O03Rik
22 Mup5
22 Gm11234
22 Gm12670
22 Gm57113
22 Fam167b
22 Gm30191
22 Zfp978
22 Tnfrsf14
22 Gm42838
22 Gm43479
22 Gm56989
22 Nanog
22 Gm32772
22 Igsf23
22 4930479H17Rik
22 Saa1
22 4930441H08Rik
22 Vmn2r79
22 Art2a
22 Or51v8
22 Gm34225
22 Gm9939
22 Or8b57
22 Gm27230
22 Gm26611
22 Gm26962
22 Gm32283
22 Gm29323
22 Gm32872
22 Gm3137
22 Gm12100
22 Tgtp1
22 Gm12200
22 Platr20
22 Chad
22 Krtap17-1
22 Gm29737
22 1700016G22Rik
22 H4c2
22 Gm56561
22 Tex56
22 Gm47061
22 Gm47918
22 4930520P13Rik
22 Gm41043
22 Hesx1
22 4930524C18Rik
22 Gm56702
22 Gm16031
22 Krt79
22 Gm37419
22 Retnlb
22 Gm29823
22 Zscan10
22 Gm20546
22 Gm32954
22 8430430B14Rik
22 Abcg5
22 Wnt8a
22 1700003O11Rik
22 Gm31265
22 Slc6a14
22 Gm648
22 Tsga8
22 Gm6377
22 Luzp4
21 Il17f
21 Gm5524
21 Gm57147
21 Gm57135
21 Gm29456
21 Spta1
21 Gm38064
21 Gm35202
21 Cst10
21 Vmn2r4
21 S100a14
21 Crct1
21 Ctxnd2
21 Gm29561
21 Gm5547
21 4930539C22Rik
21 Adh7
21 Speer4cos
21 Gm32474
21 Slc10a4-ps
21 Gsx2
21 Gm19590
21 Gm32780
21 Pramel34
21 Cxcl13
21 Ccl26
21 Gsx1
21 Kel
21 Hoxaas3
21 Gm43971
21 Igbp1b
21 1700049E15Rik
21 Or5bw2
21 Obox7
21 Apoc4
21 Slc7a9
21 Gm45442
21 Saa2
21 Gm57194
21 Gm44827
21 Art1
21 1700069B07Rik
21 A130023I24Rik
21 Cd209f
21 Gm44786
21 Gm44785
21 F10
21 7420700N18Rik
21 Gm34474
21 Gm45830
21 Gm36325
21 Tle7
21 Gm47319
21 Gm57052
21 Gm57049
21 Gm36229
21 Gm51802
21 Gm15917
21 Gm47253
21 Gm28592
21 Gm57345
21 Sox15
21 Ccl2
21 Hspb9
21 Gm40655
21 Gm11280
21 Gm34084
21 Lect2
21 4930455J16Rik
21 Gm48095
21 F2rl1
21 Gm48594
21 4930447J18Rik
21 Rnase13
21 Dhrs2
21 Upk3a
21 Adipoq
21 2210020O09Rik
21 Speer2
21 Vmn2r96
21 A730049N16Rik
21 Hrh4
21 8430422H06Rik
21 Gm31908
21 Slc22a19
21 Slc22a28
21 Ptgdr2
21 Cyp2c65
21 Cyp2c69
21 Gm2012
21 Cltrn
21 Csprs
20 4930596I21Rik
20 Gm29291
20 Gpa33
20 Gm13412
20 Gm13613
20 Hoxd3
20 Or5ak22
20 Or10ag59
20 Or4a74
20 Gm14041
20 Gm1330
20 Gm17180
20 Gm35299
20 Sh2d2a
20 Gm42457
20 Fam205a4
20 Gm11211
20 Gm10482
20 Gm10441
20 Gm17207
20 Gm42952
20 5430435K18Rik
20 Gm20714
20 Gm56938
20 Vmn1r12
20 Gm26628
20 H1f8
20 Clec2e
20 Klrd1
20 Klra4
20 Gm40457
20 Or6f2
20 Gm34597
20 Gm35963
20 Tat
20 Gm47677
20 Gm47629
20 2310003N18Rik
20 Gcm1
20 Gm4668
20 Gm39464
20 Vpreb3
20 Gm35608
20 Or7a35
20 C230099D08Rik
20 Gm56972
20 Smim23
20 Gm11493
20 1700028N14Rik
20 Gm34809
20 Gm33340
20 Fam177a2
20 Six6
20 Gm11274
20 Vmn1r214
20 H2bc9
20 H4c1
20 Gm48571
